strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.36375,25.55205369,-0.027972357,-0.012640622,36.16478347,85.42950368,62.72826743,48.98820794,-134464.2914,2212.258449,1091.573198
0.364375,25.61811677,0.034358444,-0.000389937,36.20549383,85.4686556,62.72095709,48.99685527,-134433.4118,2204.556394,1087.772847
0.365,25.76413692,0.026606388,-0.000702572,36.41769045,85.50780753,62.73107736,48.97915026,-134425.0559,2219.24875,1095.022354
0.365625,25.74194263,-0.290862357,-0.210282992,36.75910015,85.54695946,62.71881124,48.95045218,-134401.1691,2218.703865,1094.753497
0.36625,26.0603078,0.209319443,0.160228257,36.59358044,85.58611138,62.7267196,48.96996016,-134383.3108,2224.093555,1097.412879
0.366875,25.99109732,0.287540402,0.122995608,36.46722637,85.62526331,62.73409604,48.94047101,-134347.3287,2211.506521,1091.202181
0.3675,26.11551625,-0.087966849,-0.124363146,37.08308404,85.66441524,62.72410176,48.90423501,-134334.2382,2222.092523,1096.425529
0.368125,26.3102292,0.026161237,0.074859526,37.13689839,85.70356716,62.73463499,48.93217353,-134292.0785,2203.483607,1087.243513
0.36875,26.44237894,-0.135357776,0.117146112,37.40932679,85.74271909,62.72319264,48.91094745,-134269.4085,2204.648145,1087.818119
0.369375,26.47975099,0.144559487,-0.087830647,37.40899238,85.78187102,62.75536384,48.86375842,-134271.4202,2230.341086,1100.495538
0.37,26.6466436,0.009042187,0.036308418,37.65199185,85.82102294,62.73207991,48.86684514,-134242.5011,2225.366927,1098.041187
0.370625,26.71617268,0.167862202,0.080901686,37.60662192,85.86017487,62.74207892,48.86313071,-134217.7502,2224.488713,1097.607858
0.37125,26.84605827,-0.183060818,-0.126765605,38.18520232,85.8993268,62.74669019,48.84328867,-134160.2123,2191.550803,1081.355625
0.371875,27.03309798,-0.088966798,-0.019062632,38.30705781,85.93847872,62.74863099,48.83145751,-134158.8393,2214.5571,1092.707399
0.3725,27.08723537,-0.046861556,-0.011542703,38.34845808,85.97763065,62.75297361,48.81647848,-134149.1115,2229.040214,1099.853661
0.373125,27.17220639,-0.007103274,-0.023064194,38.44863939,86.01678257,62.77219558,48.79587515,-134110.4344,2214.959453,1092.905928
0.37375,27.14905651,-0.125135082,-0.056577909,38.52314591,86.0559345,62.76440844,48.79002418,-134080.2915,2209.44938,1090.187146
0.374375,27.15267599,0.118327535,0.041478313,38.28679853,86.09508643,62.75982399,48.79390207,-134046.7845,2200.524294,1085.783328
0.375,27.2927363,0.041874444,0.024035208,38.55115886,86.13423835,62.76339411,48.76894223,-134025.3787,2203.633152,1087.317301
0.375625,27.47483479,0.110012695,0.011012868,38.76989559,86.17339028,62.77638357,48.74081829,-134025.9804,2228.857206,1099.763361
0.37625,27.59375927,0.034138516,0.113479457,38.91920824,86.21254221,62.77984258,48.73534434,-133970.7934,2198.465155,1084.767307
0.376875,27.63296759,-0.004808176,0.012958689,39.07316032,86.25169413,62.79059339,48.71946957,-133954.0354,2206.305399,1088.635842
0.3775,27.56905344,-0.055306779,-0.051403068,39.06398483,86.29084606,62.79303898,48.70328339,-133936.1328,2213.340599,1092.107152
0.378125,27.69758407,0.018807884,0.000946613,39.15633661,86.32999799,62.78734699,48.71428601,-133908.0734,2210.381652,1090.647148
0.37875,27.63662277,0.021926323,0.02229205,39.05281963,86.36914991,62.77907686,48.70433393,-133883.3764,2210.912068,1090.908866
0.379375,27.74401531,-0.05939764,-0.079630756,39.33427846,86.40830184,62.78015629,48.6705913,-133867.8596,2220.098096,1095.441438
0.38,28.00423726,-0.002830535,0.082326348,39.54789764,86.44745377,62.79726442,48.64443154,-133844.4089,2221.407136,1096.087345
0.380625,27.73304181,0.326417499,0.030030729,38.97008756,86.48660569,62.84241119,48.61568891,-133799.1781,2201.642346,1086.334997
0.38125,27.96501315,-0.15463916,-0.106852627,39.73344659,86.52575762,62.79704961,48.61517767,-133781.4637,2208.986253,1089.95863
0.381875,27.80938151,0.047995079,0.019575536,39.28064028,86.56490955,62.7945159,48.63711061,-133747.2453,2200.157245,1085.602218
0.3825,27.85510109,0.128560606,0.021573142,39.28711966,86.60406147,62.81347158,48.61953443,-133722.2956,2200.324972,1085.684978
0.383125,27.78656159,-0.153749777,-0.079263121,39.4610027,86.6432134,62.805739,48.59899117,-133694.0205,2197.227579,1084.156662
0.38375,27.97416805,0.140754142,0.117755344,39.37866412,86.68236533,62.82209652,48.59533609,-133707.0876,2235.078391,1102.83302
0.384375,27.86903684,0.032585195,0.060948786,39.3466467,86.72151725,62.82920971,48.57284803,-133678.2845,2230.871107,1100.757061
0.385,27.65860067,-0.069485185,-0.103077391,39.23720992,86.76066918,62.82029818,48.54339985,-133660.8855,2237.996406,1104.272828
0.385625,27.39449139,0.412995305,0.167929721,38.33206032,86.79982111,62.85844257,48.53616551,-133612.739,2214.240321,1092.551093
0.38625,27.28100498,0.035833085,0.024276258,38.53866611,86.83897303,62.83442548,48.51842656,-133617.9509,2243.062,1106.772295
0.386875,26.75614592,-0.393992143,-0.242178862,38.28919672,86.87812496,62.8103035,48.49925335,-133584.1667,2232.85706,1101.73697
0.3875,26.53710635,0.15981622,0.159919202,37.30304862,86.91727688,62.8520977,48.49116848,-133566.5471,2237.52118,1104.038341
0.388125,26.08832877,0.019798649,-0.000558529,36.88087197,86.95642881,62.85756061,48.44345454,-133585.1064,2277.413092,1123.72182
0.38875,25.71186883,-0.088389239,0.000301614,36.42452294,86.99558074,62.8477452,48.40822287,-133597.1021,2309.730036,1139.667656
0.389375,25.11724553,0.189461591,0.179694757,35.26011834,87.03473266,62.87831562,48.38123751,-133578.9313,2310.069152,1139.834983
0.39,24.32653698,0.017843834,-0.010566422,34.39779022,87.07388459,62.88187748,48.32840911,-133596.5927,2344.027318,1156.590631
0.390625,23.42025465,-0.291386228,-0.238788378,33.49619377,87.11303652,62.88128112,48.26608277,-133601.056,2362.437667,1165.67467
0.39125,22.88453332,0.341458511,0.237495488,31.95448878,87.15218844,62.91622439,48.2657855,-133613.4353,2386.077192,1177.338892
0.391875,21.94493408,0.075162689,0.120627221,30.8964292,87.19134037,62.8833057,48.23069053,-133642.337,2423.535445,1195.821554
0.3925,21.00115676,-0.247899838,-0.179800594,30.00266652,87.2304923,62.88333573,48.12607492,-133683.4057,2470.41919,1218.954945
0.393125,20.2221113,0.368094155,-0.000772206,28.34224897,87.26964422,62.9381721,48.090505,-133687.1791,2479.012091,1223.194856
0.39375,19.64494854,-0.006517227,0.148378584,27.68249158,87.30879615,62.86830062,48.10894491,-133664.2532,2460.54966,1214.085118
0.394375,19.15554404,0.119648664,0.1382402,26.90768484,87.34794808,62.88435663,48.06334574,-133663.1882,2463.404708,1215.493857
0.395,18.77666713,0.065117209,-0.07857254,26.5643146,87.3871,62.90126974,47.98031122,-133666.0154,2470.386123,1218.938629
0.395625,18.71151088,-0.082666469,0.100599773,26.45034407,87.42625193,62.89188521,47.96784621,-133633.4845,2441.043586,1204.460425
0.39625,18.5728553,-0.111503816,0.036551091,26.31960808,87.46540386,62.90414772,47.91800544,-133655.6398,2465.748019,1216.650094
0.396875,18.27280354,0.044890319,-0.165690746,25.92834812,87.50455578,62.92176086,47.84721748,-133666.0248,2478.009224,1222.700021
0.3975,18.47764858,0.141998604,0.137981365,25.93336595,87.54370771,62.91356632,47.8525633,-133661.9623,2476.155862,1221.785535
0.398125,18.17322581,-0.121733086,-0.023562554,25.80384207,87.58285964,62.91371972,47.81162997,-133679.1525,2494.345193,1230.76052
0.39875,17.88200017,-0.152543552,-0.151469205,25.50393668,87.62201156,62.92793195,47.7592434,-133681.2436,2497.432521,1232.28387
0.399375,17.83301375,0.14406424,0.035399382,25.09314289,87.66116349,62.96367652,47.72810276,-133699.4308,2515.64496,1241.270257
0.4,17.60780776,-0.074788456,-0.00577688,24.95831195,87.70031542,62.96066753,47.71400415,-133724.8139,2541.00509,1253.783459
0.400625,17.20245818,-0.215377369,-0.015478186,24.49241285,87.73946734,62.95654079,47.68939096,-133734.958,2550.309595,1258.374491
0.40125,16.69450287,0.137448491,-0.098943849,23.58414264,87.77861927,62.994414,47.64126608,-133715.774,2530.168523,1248.436478
0.401875,16.61390388,-0.032621569,0.026462239,23.5000749,87.81777119,62.96680002,47.63974027,-133726.9421,2539.206477,1252.895987
0.4025,16.36493479,0.09560054,-0.031642577,23.09881333,87.85692312,62.9754297,47.62928138,-133735.3545,2545.313268,1255.909202
0.403125,16.18223172,0.062475627,-0.058270731,22.88263612,87.89607505,62.95963363,47.63571111,-133746.5299,2554.159487,1260.274106
0.40375,15.84907488,-0.129491792,0.125562116,22.41893171,87.93522697,62.90296444,47.65924598,-133766.6707,2570.901863,1268.535134
0.404375,15.44970579,0.038035856,0.055652335,21.78294659,87.9743789,62.92167559,47.62220275,-133763.1821,2563.800421,1265.031138
0.405,15.16116548,0.086444872,0.041842016,21.3504832,88.01353083,62.930647,47.58147344,-133775.5081,2572.227243,1269.189103
0.405625,15.02878715,-0.132296797,0.030224237,21.32701969,88.05268275,62.89213376,47.55751986,-133775.0116,2567.255571,1266.735979
0.40625,14.78103788,-0.011387022,0.022071075,20.89602964,88.09183468,62.89755539,47.52216412,-133808.2689,2595.509651,1280.677115
0.406875,14.4720033,-0.142983436,-0.018040432,20.5809333,88.13098661,62.88917473,47.47895517,-133796.7423,2578.198963,1272.135671
0.4075,14.3330934,0.108289058,0.087480079,20.13164153,88.17013853,62.91152278,47.42595061,-133832.1877,2607.799372,1286.741113
0.408125,14.20388425,0.109349826,-0.002933504,20.01255054,88.20929046,62.91876021,47.38224648,-133850.6697,2619.959524,1292.741179
0.40875,13.69899871,-0.166609362,-0.191760135,19.62673943,88.24844239,62.91595469,47.37045408,-133860.5326,2623.110829,1294.296097
0.409375,13.65796882,-0.199766008,-0.035393383,19.48260766,88.28759431,62.89607198,47.37764619,-133842.5611,2597.899584,1281.856357
0.41,13.61252711,0.096738738,-0.020386862,19.19756748,88.32674624,62.90457401,47.37752402,-133854.7708,2603.051703,1284.398517
0.410625,13.66313734,0.217910588,0.124587388,19.08075382,88.36589817,62.90031235,47.40233135,-133876.2329,2617.023541,1291.292506
0.41125,13.24801412,-0.377635468,-0.248692001,19.17905184,88.40505009,62.84725424,47.38419353,-133875.3396,2608.797514,1287.233617
0.411875,12.8862231,0.448738016,0.083436537,17.85317406,88.44420202,62.89910201,47.38664728,-133899.1915,2624.497291,1294.980205
0.4125,12.73981006,-0.034005184,-0.03308767,18.06425402,88.48335395,62.8528545,47.38536821,-133903.5151,2620.30588,1292.912078
0.413125,12.39507718,-0.116528612,-0.095574352,17.67928432,88.52250587,62.83319816,47.36143809,-133939.5672,2647.499029,1306.32973
0.41375,12.2046928,0.082515895,0.140074127,17.10279245,88.5616578,62.85180558,47.34675802,-133945.2388,2644.100026,1304.652592
0.414375,11.85525957,-0.071714588,0.095769499,16.75011552,88.60080973,62.82819753,47.3021336,-133981.6982,2670.535278,1317.696282
0.415,10.78249047,0.011422483,-0.236972134,15.41123492,88.63996165,62.84500434,47.22921403,-133991.4107,2669.252447,1317.063307
0.415625,10.27941876,0.052171643,0.010790709,14.49286094,88.67911358,62.823274,47.19418689,-134030.8578,2696.457207,1330.486687
0.41625,9.859866093,-0.027728598,0.166186376,13.84808861,88.7182655,62.80343879,47.16651379,-134047.8798,2700.293913,1332.379796
0.416875,9.405788798,-0.019464478,-0.186415282,13.4489275,88.75741743,62.82961382,47.07018562,-134095.3147,2733.263911,1348.647862
0.4175,9.355887272,0.031906371,0.061110555,13.16549836,88.79656936,62.84087391,47.04197159,-134077.1295,2701.387182,1332.919237
0.418125,9.210525711,-0.110707814,-0.078654996,13.15960866,88.83572128,62.80660465,47.0013809,-134103.2496,2713.225628,1338.760567
0.41875,9.118703957,0.22006624,0.070277418,12.69181676,88.87487321,62.81601854,46.9918196,-134111.5175,2707.438445,1335.905053
0.419375,8.984134704,0.096131788,0.120451988,12.55237263,88.91402514,62.80697563,46.97162253,-134163.2722,2743.90869,1353.900212
0.42,8.343563997,-0.179407184,-0.188162037,12.05949682,88.95317706,62.77032998,46.922397,-134195.0654,2759.808164,1361.745335
0.420625,8.512839907,0.12064712,0.04182669,11.92447807,88.99232899,62.7601547,46.93706648,-134231.9562,2779.766551,1371.593208
0.42125,8.655035283,-0.293989278,0.0078697,12.44787661,89.03148092,62.73132796,46.920288,-134231.713,2762.827178,1363.234978
0.421875,8.354370103,0.081220811,-0.224086728,11.92175044,89.07063284,62.78984747,46.85947024,-134234.7937,2749.124606,1356.473851
0.4225,8.577380244,-0.110047402,0.038740565,12.18203204,89.10978477,62.75550627,46.86595359,-134253.3558,2750.759677,1357.280628
0.423125,8.251439,-0.212048312,-0.092501563,11.88554807,89.1489367,62.74170843,46.81672298,-134281.5021,2762.213759,1362.932305
0.42375,8.1377947,0.358392803,0.053617106,11.22345355,89.18808862,62.80932439,46.76542104,-134295.1907,2758.886646,1361.290639
0.424375,8.278850299,-0.057795903,-0.045264618,11.78094716,89.22724055,62.7620227,46.75362381,-134314.6328,2761.007193,1362.33696
0.425,8.802938631,0.045063662,0.213575933,12.2680855,89.26639248,62.76632453,46.77149922,-134334.1245,2763.48405,1363.559092
0.425625,8.703294412,-0.242118359,-0.170402061,12.60031912,89.3055444,62.76876853,46.71711757,-134318.4781,2731.565395,1347.80978
0.42625,8.930052287,-0.170071011,-0.107702143,12.82564381,89.34469633,62.76539513,46.69681533,-134302.4977,2699.977952,1332.223895
0.426875,9.331911685,0.412708646,0.204955191,12.76309834,89.38384826,62.80604784,46.70440817,-134299.7778,2682.237517,1323.470404
0.4275,9.452660324,-0.247654258,-0.213256375,13.69405827,89.42300018,62.75981121,46.68165693,-134327.4905,2695.161537,1329.847378
0.428125,9.919355275,-0.004404585,0.10677171,13.95636651,89.46215211,62.76707584,46.69865587,-134329.62,2683.147255,1323.919287
0.42875,10.06018026,0.324312076,0.160933409,13.88556481,89.50130404,62.80591144,46.63960964,-134358.6808,2698.405172,1331.447853
0.429375,10.28608547,0.007424697,-0.03227288,14.56437304,89.54045596,62.80315938,46.60301152,-134354.0655,2680.371019,1322.549436
0.43,10.54304042,0.007300777,-0.010639682,14.9124879,89.57960789,62.78737432,46.60867734,-134346.9169,2660.69816,1312.842449
0.430625,10.69815288,0.034212255,0.176890529,14.98121986,89.61875981,62.77431108,46.61807813,-134352.2538,2653.838759,1309.457881
0.43125,10.66308689,-0.121735779,-0.062630619,15.21042109,89.65791174,62.78049325,46.57821522,-134346.936,2636.806106,1301.053624
0.431875,10.74312389,0.086813828,-0.122933032,15.22077958,89.69706367,62.79566177,46.56017355,-134370.0092,2648.607196,1306.876521
0.4325,11.11076968,0.041283497,0.28607023,15.4844297,89.73621559,62.76097272,46.58395227,-134372.1684,2639.711362,1302.487137
0.433125,11.00613603,0.079609322,-0.055519438,15.54887351,89.77536752,62.80751366,46.52880023,-134341.0974,2598.441862,1282.123928
0.43375,11.03003421,-0.230685519,-0.250542897,15.93912241,89.81451945,62.78300645,46.49852753,-134363.6825,2610.76862,1288.206201
0.434375,11.36721804,0.119317014,0.154196923,15.88232781,89.85367137,62.79269046,46.52435176,-134371.9416,2609.365314,1287.513781
0.435,11.47259169,0.002557846,0.032201988,16.20015653,89.8928233,62.80408224,46.48655045,-134361.803,2589.793807,1277.856802
0.435625,11.67895505,-0.213683171,-0.119080109,16.75223649,89.93197523,62.79813609,46.44682317,-134375.3976,2594.498104,1280.177998
0.43625,11.84242181,0.190575773,0.139555806,16.51439347,89.97112715,62.82802664,46.43999015,-134362.8295,2573.625295,1269.87893
0.436875,11.86456291,0.150734724,0.055815766,16.63337878,90.01027908,62.81954523,46.40703916,-134371.1823,2573.986371,1270.057093
0.4375,11.92729138,-0.152220833,-0.114687525,17.05653189,90.04943101,62.79603558,46.38131375,-134373.9332,2569.149243,1267.670355
0.438125,12.14042266,0.345163352,0.222873805,16.76815636,90.08858293,62.80813327,46.38411822,-134376.6203,2564.409297,1265.33157
0.43875,12.01128596,-0.001997965,-0.006826141,16.99276412,90.12773486,62.78047219,46.35436255,-134380.3685,2561.110763,1263.704006
0.439375,11.90307577,0.04295204,-0.014361647,16.81342126,90.16688679,62.79678646,46.33011826,-134375.8698,2549.868451,1258.156822
0.44,12.05620475,0.044288351,-0.028244595,17.0389352,90.20603871,62.80695264,46.32554372,-134365.4902,2532.913115,1249.790715
0.440625,12.22720016,-0.097018284,0.07341682,17.30981969,90.24519064,62.79668721,46.31680353,-134388.6838,2549.880433,1258.162734
0.44125,12.06348844,0.121151957,-0.021292474,16.99063333,90.28434257,62.81869825,46.2853492,-134371.9242,2527.052548,1246.898992
0.441875,12.04781323,-0.051747892,-0.103851527,17.148325,90.32349449,62.79971584,46.26888891,-134391.0842,2540.41799,1253.493772
0.4425,11.99371593,0.041921708,0.11984488,16.84755978,90.36264642,62.78285158,46.28026276,-134389.5414,2533.363723,1250.013054
0.443125,11.77171781,-0.224675138,-0.001661718,16.80998645,90.40179835,62.77881199,46.22072425,-134365.3012,2503.244705,1235.15172
0.44375,11.80476426,0.292291858,0.056949758,16.45003198,90.44095027,62.8436535,46.18502447,-134383.1463,2515.5718,1241.234159
0.444375,11.79385757,-0.323847406,-0.086742156,16.97184853,90.4801022,62.77670698,46.18783061,-134382.9529,2510.198909,1238.583065
0.445,11.99200277,-0.231839972,-0.018991899,17.13860054,90.51925413,62.7923945,46.16190638,-134386.8323,2508.997402,1237.990217
0.445625,12.19587124,0.347181114,0.045015479,16.97427635,90.55840605,62.85068237,46.12490488,-134376.9758,2495.024843,1231.095873
0.44625,12.62052228,0.030825051,0.177216901,17.70191389,90.59755798,62.79297804,46.13013413,-134390.6828,2504.266732,1235.656008
0.446875,12.56276159,-0.12068943,0.050049914,17.81760464,90.6367099,62.79702867,46.09991896,-134378.9977,2488.669383,1227.95996
0.4475,12.5646653,-0.004438593,-0.131816897,17.86614839,90.67586183,62.83628398,46.04783945,-134368.9732,2475.36974,1221.397646
0.448125,12.5266387,0.040615995,0.039940797,17.65838011,90.71501376,62.80501101,46.06480057,-134384.1187,2487.236878,1227.253133
0.44875,12.38968052,-0.101318644,0.1087227,17.51830763,90.75416568,62.79286706,46.07727849,-134352.4314,2452.694731,1210.209337
0.449375,12.40020978,-0.149395942,-0.199350744,17.78325123,90.79331761,62.8051449,46.01260936,-134367.0562,2463.919472,1215.747852
0.45,12.42843181,0.223542861,0.02907152,17.39946174,90.83246954,62.84408277,46.00109675,-134361.1523,2455.059964,1211.376391
0.450625,12.42800923,-0.148461282,-0.063545203,17.72607552,90.87162146,62.79011952,46.00868686,-134359.2828,2450.680983,1209.215713
